sample_ID,Bacteria;Actinobacteriota;Actinobacteria;Actinomycetales;Actinomycetaceae,Bacteria;Actinobacteriota;Actinobacteria;Bifidobacteriales;Bifidobacteriaceae,Bacteria;Actinobacteriota;Actinobacteria;Corynebacteriales;Corynebacteriaceae,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Microbacteriaceae,Bacteria;Actinobacteriota;Actinobacteria;Micrococcales;Micrococcaceae,Bacteria;Actinobacteriota;Actinobacteria;Propionibacteriales;Propionibacteriaceae,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Atopobiaceae,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriaceae,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Coriobacteriales Incertae Sedis,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;Eggerthellaceae,Bacteria;Actinobacteriota;Coriobacteriia;Coriobacteriales;uncultured,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Bacteroidaceae,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Barnesiellaceae,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Marinifilaceae,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Muribaculaceae,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Porphyromonadaceae,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Prevotellaceae,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Rikenellaceae,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;Tannerellaceae,Bacteria;Bacteroidota;Bacteroidia;Bacteroidales;uncultured,Bacteria;Bacteroidota;Bacteroidia;Flavobacteriales;Flavobacteriaceae,Bacteria;Campilobacterota;Campylobacteria;Campylobacterales;Campylobacteraceae,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;Acinetobacter sp. CAG:196,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;Heliobacterium sp. N15.MGS-306,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;gut metagenome,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;uncultured bacterium,Bacteria;Cyanobacteria;Vampirivibrionia;Gastranaerophilales;uncultured organism,Bacteria;Desulfobacterota;Desulfovibrionia;Desulfovibrionales;Desulfovibrionaceae,Bacteria;Firmicutes;Bacilli;Bacillales;Bacillaceae,Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelatoclostridiaceae,Bacteria;Firmicutes;Bacilli;Erysipelotrichales;Erysipelotrichaceae,Bacteria;Firmicutes;Bacilli;Izemoplasmatales;uncultured bacterium,Bacteria;Firmicutes;Bacilli;Lactobacillales;Carnobacteriaceae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Enterococcaceae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Lactobacillaceae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Leuconostocaceae,Bacteria;Firmicutes;Bacilli;Lactobacillales;Streptococcaceae,Bacteria;Firmicutes;Bacilli;RF39;gut metagenome,Bacteria;Firmicutes;Bacilli;RF39;uncultured bacterium,Bacteria;Firmicutes;Bacilli;Staphylococcales;Gemellaceae,Bacteria;Firmicutes;Bacilli;Staphylococcales;Staphylococcaceae,Bacteria;Firmicutes;Clostridia;Christensenellales;Christensenellaceae,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;gut metagenome,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;uncultured Clostridiales bacterium,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;uncultured Ruminococcaceae bacterium,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;uncultured bacterium,Bacteria;Firmicutes;Clostridia;Clostridia UCG-014;uncultured organism,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;gut metagenome,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;uncultured Thermoanaerobacterales bacterium,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;uncultured bacterium,Bacteria;Firmicutes;Clostridia;Clostridia vadinBB60 group;uncultured organism,Bacteria;Firmicutes;Clostridia;Clostridiales;Clostridiaceae,Bacteria;Firmicutes;Clostridia;Eubacteriales;Anaerofustaceae,Bacteria;Firmicutes;Clostridia;Hungateiclostridiaceae;Ruminiclostridium,Bacteria;Firmicutes;Clostridia;Lachnospirales;Defluviitaleaceae,Bacteria;Firmicutes;Clostridia;Lachnospirales;Lachnospiraceae,Bacteria;Firmicutes;Clostridia;Monoglobales;Monoglobaceae,Bacteria;Firmicutes;Clostridia;Oscillospirales;Butyricicoccaceae,Bacteria;Firmicutes;Clostridia;Oscillospirales;Ethanoligenenaceae,Bacteria;Firmicutes;Clostridia;Oscillospirales;Oscillospiraceae,Bacteria;Firmicutes;Clostridia;Oscillospirales;Ruminococcaceae,Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-010,Bacteria;Firmicutes;Clostridia;Oscillospirales;UCG-011,Bacteria;Firmicutes;Clostridia;Oscillospirales;[Clostridium] methylpentosum group,Bacteria;Firmicutes;Clostridia;Oscillospirales;[Eubacterium] coprostanoligenes group,Bacteria;Firmicutes;Clostridia;Oscillospirales;uncultured,Bacteria;Firmicutes;Clostridia;Peptococcales;Peptococcaceae,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerococcus,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Anaerovoracaceae,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Ezakiella,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Fenollaria,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptoniphilus,Bacteria;Firmicutes;Clostridia;Peptostreptococcales-Tissierellales;Peptostreptococcaceae,Bacteria;Firmicutes;Incertae Sedis;DTU014;uncultured organism,Bacteria;Firmicutes;Limnochordia;Hydrogenispora;uncultured Firmicutes bacterium,Bacteria;Firmicutes;Negativicutes;Acidaminococcales;Acidaminococcaceae,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Selenomonadaceae,Bacteria;Firmicutes;Negativicutes;Veillonellales-Selenomonadales;Veillonellaceae,Bacteria;Fusobacteriota;Fusobacteriia;Fusobacteriales;Fusobacteriaceae,Bacteria;Patescibacteria;Saccharimonadia;Saccharimonadales;Saccharimonadaceae,Bacteria;Proteobacteria;Alphaproteobacteria;Rhodospirillales;uncultured,Bacteria;Proteobacteria;Alphaproteobacteria;Rickettsiales;Mitochondria,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Comamonadaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Neisseriaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Oxalobacteraceae,Bacteria;Proteobacteria;Gammaproteobacteria;Burkholderiales;Sutterellaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Chromatiales;Chromatiaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Enterobacteriaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Enterobacterales;Hafniaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Pasteurellales;Pasteurellaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Moraxellaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Pseudomonadales;Pseudomonadaceae,Bacteria;Proteobacteria;Gammaproteobacteria;Xanthomonadales;Xanthomonadaceae,Bacteria;Verrucomicrobiota;Verrucomicrobiae;Verrucomicrobiales;Akkermansiaceae,label
H25823,0,2,0,1,0,0,0,780,12,20,0,7777,1092,46,180,13,122,3152,699,0,0,2,0,0,0,0,0,15,0,158,10,8,0,0,64,1,19,0,0,0,0,1697,0,0,0,1264,0,1,0,5,0,37,0,1,6,1254,78,4,1,3624,1772,657,1,0,182,0,16,0,54,0,14,0,2,1,0,0,0,1118,0,0,0,0,0,0,117,94,0,15,0,3,0,0,0,0,0
H25825,20,12,3,0,4,9,0,0,0,29,0,14220,79,37,0,0,37,1898,287,0,2,0,0,0,0,0,0,30,0,780,58,260,8,0,587,14,989,0,84,0,4,38,0,1,0,16,0,0,0,13,0,43,0,0,2,7818,272,77,0,273,7371,0,0,0,76,0,0,0,0,0,0,0,10,0,0,14,0,675,0,0,14,0,0,0,0,153,0,2334,0,1,0,0,0,12,1
H25829,0,0,0,0,0,0,0,29,1,2,0,6240,46,96,0,0,248,556,260,0,0,0,0,0,0,30,0,0,0,53,16,0,0,0,0,0,66,0,22,0,0,405,0,0,1,26,0,0,0,0,0,0,0,0,1,2819,20,6,0,1578,3624,1,0,0,7,0,12,0,3,0,1,0,0,0,2,2,0,1271,0,0,0,0,2,4,9,1272,0,2,0,861,2,0,0,0,0
H25830,5,1,1,0,0,0,2,234,65,89,0,4626,627,72,0,0,13,3328,203,0,0,0,0,0,0,1,0,272,0,363,78,0,0,0,8,0,251,133,208,0,0,1412,0,0,0,897,0,0,0,9,0,35,0,0,17,4181,107,41,0,2068,2301,39,29,33,456,0,50,0,25,0,0,0,0,0,4,80,0,3550,0,6,0,11,3,0,0,8,0,1042,0,24,0,0,0,0,0
H25831,2,9,0,0,0,0,0,8,0,64,0,4951,439,35,0,0,1,2436,313,0,0,0,0,0,0,0,0,150,0,452,5,92,1,5,3,0,12,0,466,1,1,237,0,0,12,1005,0,0,32,28,0,26,0,1,3,2100,82,30,0,867,3681,6,4,2,1030,0,53,0,40,0,0,0,6,4,3,0,0,3971,0,0,0,0,3,0,30,249,0,10,0,86,0,0,0,0,0
H25832,1,0,1,0,1,0,0,184,39,122,0,1638,163,16,0,0,1367,993,166,0,30,0,0,0,0,4,0,6,0,41,5,14,0,0,3,0,15,579,658,3,22,162,0,0,0,744,0,0,0,3,0,18,0,0,2,966,38,4,0,786,1363,29,5,0,263,1,24,0,34,0,0,0,0,0,0,0,0,3680,0,0,0,0,2,0,0,174,0,15,0,3,0,1,0,0,2
H25833,1,3,5,0,4,1,5,148,6,22,0,3049,65,99,248,3,183,649,119,0,0,1,0,0,0,3,0,6,0,110,0,0,0,72,0,0,76,251,139,0,1,188,69,0,157,358,0,0,0,0,0,5,0,0,3,1760,60,20,0,710,2465,71,4,0,221,1,0,1,29,0,7,0,0,0,0,0,0,359,2,0,0,13,2,0,7,87,0,5276,3,54,0,0,0,0,0
H25836,1,0,2,0,0,0,0,30,1,60,0,5758,603,41,0,0,229,1793,380,0,7,0,0,0,0,1,0,32,0,95,32,0,0,0,1,0,27,0,835,0,1,554,68,29,21,27,0,0,0,1,0,71,0,0,1,1672,360,145,0,1500,3317,25,4,25,481,0,10,0,14,0,0,0,0,0,0,0,0,1594,0,0,0,0,2,2,10,23,0,1087,0,45,0,0,0,0,0
H25837,10,1,2,3,10,1,1,1915,57,366,10,2439,13,3,0,144,62,493,1002,0,5,0,0,0,0,0,0,80,0,1446,91,0,0,0,21,0,1454,0,0,0,1,76,0,0,0,0,0,0,0,0,5,0,7,5,24,5451,1,50,0,1303,1428,0,0,3,286,0,38,0,90,3,96,8,0,0,1,171,0,38,0,0,0,0,2,1,0,0,0,412,0,0,2,0,0,0,1
H25838,0,0,1,0,0,0,1,0,0,0,0,1410,37,3,104,0,12952,0,265,0,3,0,0,0,0,0,0,0,0,21,22,0,2,0,15,0,35,0,0,0,3,0,0,0,0,1,0,0,0,0,0,5,0,0,0,2037,0,8,0,2,437,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,287,0,0,0,0,5,2,0,35,0,445,0,5243,0,0,0,0,0
H25839,5,4,1,0,1,0,0,164,2,15,0,6208,0,0,0,0,202,0,12,0,17,0,0,0,0,0,0,0,0,291,5,0,4,0,14,0,243,0,0,13,0,9,0,0,0,0,0,0,0,0,0,2058,5,0,0,2730,828,116,0,144,1791,0,0,0,223,0,0,0,2,0,0,0,4,0,0,0,0,5245,0,14,0,0,2,1,0,472,0,5613,0,1516,0,0,0,0,1
H25841,0,2,0,0,0,1,0,515,0,8,0,4905,8,76,0,0,167,1860,1031,0,1,0,0,0,0,0,0,0,0,7,1,0,0,0,0,0,30,0,0,0,0,21,0,0,0,0,1,0,0,0,0,64,0,0,0,1738,122,89,0,654,1796,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,2058,0,0,0,0,3,1,0,17,0,8,0,35,0,3,0,0,0
H25842,67,26,3,0,58,2,0,501,1,92,0,810,0,0,0,5,4,78,923,0,3,0,0,0,0,0,0,0,0,216,22,0,34,1,350,0,2707,0,0,52,1,0,0,0,0,27,0,0,0,0,0,222,7,0,0,2918,313,741,0,30,608,0,0,8,1,0,0,0,8,0,0,0,24,0,0,14,0,266,0,16,0,7,9,21,0,564,0,8832,0,3847,3,2,1,0,0
H25843,2,1,0,0,0,0,0,97,0,19,0,4617,389,134,0,0,2,1096,552,0,0,0,0,0,0,192,0,59,0,92,7,0,1,0,9,0,78,0,0,2,1,0,0,0,0,129,0,0,0,0,0,5,0,0,0,1821,77,35,0,788,2793,0,0,1,2,0,0,0,5,0,0,0,0,0,0,0,0,365,0,0,0,0,1,1,0,961,0,608,0,115,1,1,0,0,1
H25844,0,0,2,0,0,0,0,0,0,0,0,6,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,1,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,13,1,1,0,0,0,0,4
H25845,6,1,0,0,0,0,0,209,6,44,0,5142,371,54,0,2,1,1029,859,0,0,0,77,0,0,0,34,965,2,163,260,62,2,4,1,0,73,129,10,1,3,547,0,27,0,1345,31,3,0,40,16,8,0,0,0,2269,255,25,1,2740,4286,62,27,0,1094,53,190,0,45,0,0,0,0,68,0,0,0,2552,0,7,0,0,2,0,0,1710,0,4048,0,121,0,3,0,3,1
H25846,2,6,0,0,2,1,0,0,2,35,11,4286,0,1,5,0,10,69,178,0,0,0,0,0,0,0,0,64,8,203,62,0,0,9,39,0,557,0,0,4,0,136,12,0,0,0,0,0,0,4,0,39,0,0,0,3190,498,194,0,72,6138,0,0,11,112,0,0,1,20,0,0,0,44,0,0,0,0,6525,0,0,0,3,11,0,5,311,0,2203,0,1161,1,1,0,0,1
H25847,0,8,1,0,0,0,5,906,120,57,0,2780,84,88,1113,0,1817,3398,1461,73,0,0,0,0,0,0,0,18,1,640,13,0,0,0,82,0,78,0,0,0,3,137,0,0,24,45,0,0,0,0,0,2,0,0,0,5198,6,60,0,853,3385,0,0,0,322,0,0,0,77,0,0,0,2,0,0,204,22,2,0,0,0,3,9,0,0,39,0,9,0,0,0,2,0,0,0
H25848,0,7,0,0,1,0,6,1211,13,32,0,3162,616,42,0,4,1716,1422,263,0,0,0,0,0,0,37,0,17,0,127,1,0,0,0,3,3,16,255,223,0,0,54,13,0,0,1625,24,0,0,0,0,1,0,0,1,2028,119,26,0,497,1807,8,0,0,19,0,6,0,18,3,3,1,0,0,1,0,0,2978,0,0,0,0,2,1,0,484,0,28,0,88,1,0,0,0,1
H25849,0,1,2,0,3,3,0,60,0,70,0,6000,106,23,2,0,796,1198,847,0,0,0,0,0,0,0,0,6,1,311,15,0,0,0,2,4,615,0,0,0,8,236,0,0,0,0,73,0,0,0,0,3,0,0,4,4217,376,38,0,295,4902,2,0,0,553,0,0,0,60,0,0,0,0,0,0,0,0,1353,0,2,0,0,3,0,0,50,0,16,0,8,1,5,0,0,1
H25852,1,1,0,0,0,0,2,188,21,101,0,1494,153,102,108,0,2156,822,485,0,0,0,0,0,0,1,0,24,0,182,8,0,0,1,0,0,14,4,138,0,1,356,0,0,36,666,0,1,0,15,0,48,0,0,5,1744,82,60,0,1260,2580,208,2,2,313,0,6,0,24,0,1,0,1,0,0,0,0,837,0,1,0,0,6,0,5,11,0,3,1,0,0,0,0,0,0
H25856,4,4,1,0,0,0,0,51,0,7,0,6981,0,88,0,0,0,3462,1384,0,0,0,0,0,0,782,0,115,0,131,16,0,0,0,4,0,27,0,0,0,2,1988,0,0,0,0,0,0,0,0,0,6,0,0,0,1961,225,54,0,1062,1723,0,0,3,537,0,0,0,26,0,0,0,2,0,0,0,0,2032,0,0,0,0,2,0,0,806,0,847,0,5,2,0,0,0,1
H25857,0,4,5,0,0,0,0,390,40,88,0,8098,316,273,1196,87,41,2087,551,0,0,0,0,0,0,0,0,47,0,73,26,0,0,0,9,0,44,0,0,0,0,313,0,0,8,18,0,0,0,11,0,3,0,0,7,1961,3,19,1,2626,1750,36,1,58,254,0,0,1,75,27,9,1,0,0,0,321,0,372,0,0,0,0,5,0,0,264,0,1694,0,0,1,0,0,20,0
H25858,1,3,2,0,18,0,2,114,0,14,0,4992,1073,142,0,0,53,2663,282,0,0,0,0,0,0,0,0,27,0,17,439,0,4,0,2,0,455,0,23,8,1,1778,11,0,0,663,0,0,0,1,3,2,0,0,14,1785,37,15,0,1934,2592,167,0,1,887,0,5,0,30,0,0,0,0,0,1,716,0,75,0,1,0,0,1,2,61,491,0,286,0,427,0,0,0,2,1
H25859,2,9,0,0,6,0,0,267,36,9,0,5004,356,16,0,0,4,850,60,0,1,3,0,0,0,0,0,0,6,149,32,0,3,0,3,0,515,0,0,5,3,983,0,0,0,16,0,0,0,0,0,40,0,0,0,3222,262,149,0,750,8561,2,0,0,20,0,0,0,28,0,0,0,7,0,1,28,0,4130,4,0,0,1,4,11,6,22,0,177,0,7179,0,1,0,0,0
H25861,1,1,0,0,0,0,3,65,1,205,0,6125,1007,100,0,1,1,2607,419,0,0,0,1,0,0,0,0,115,0,501,23,0,0,0,0,0,8,0,1,0,0,541,107,0,0,59,0,0,0,0,0,3,0,0,0,3074,5,56,0,2230,1896,2,0,7,548,0,0,0,14,0,0,0,0,0,0,0,0,2392,0,0,0,0,0,0,0,1148,0,648,0,3,0,0,0,0,2
H25862,2,0,0,1,0,0,0,1,14,12,0,10702,1303,396,0,0,1,2691,1453,0,0,0,0,0,0,0,0,70,0,61,20,0,0,0,0,0,34,0,3,1,3,83,0,0,3,2,0,0,0,1,0,10,0,0,4,3156,109,55,1,2858,2524,1,1,0,57,0,0,0,28,0,0,0,0,0,0,347,0,485,0,0,0,0,1,1,0,848,0,8,1,174,0,0,0,0,0
H25863,9,3,3,0,0,1,1,0,0,361,0,7239,0,2,4,0,1,0,1,0,0,0,0,0,0,0,0,0,0,364,45,0,0,0,17,0,47,0,1,0,1,28,0,0,0,0,0,0,0,0,32,4,1,0,0,3397,106,71,12,1287,4798,0,0,51,510,0,27,0,185,0,0,0,6,0,0,1,39,2382,0,2,0,0,7,10,0,202,0,9210,0,3,0,2,0,11,2
H25865,5,1,4,0,0,0,4,126,3,110,0,5938,351,19,1,0,1,1460,203,0,0,2,0,0,0,0,0,62,0,516,26,0,0,0,0,1,61,0,0,0,2,72,0,0,0,57,0,6,0,3,8,268,0,0,10,4540,123,181,1,3403,4182,0,2,6,1664,0,12,0,68,0,0,0,2,0,0,249,0,69,1,0,0,0,2290,0,0,127,0,4151,195,9,0,0,0,8,1
H25866,1,2,0,0,0,0,0,184,45,12,28,3045,492,44,1213,0,1,485,375,0,28,0,0,0,1,3,0,141,0,348,115,3,0,0,2,0,33,48,989,0,1,1302,854,54,0,961,0,4,0,19,0,226,0,0,4,1180,243,23,0,1004,1615,86,13,0,670,12,9,0,28,0,1,0,2,15,1,792,0,373,0,3,0,0,5,0,47,255,0,7478,1,7,0,0,0,1,1
H25869,0,0,2,0,0,0,0,17,2,61,0,6661,408,109,0,0,414,1011,480,0,0,0,8,0,0,0,0,5,0,25,3,0,0,0,1,1,95,233,682,0,0,593,399,0,0,384,9,0,0,16,0,30,0,0,6,1807,82,15,0,1693,1990,165,0,4,207,0,22,0,131,0,0,0,0,32,0,285,0,259,0,0,0,0,1,0,60,378,0,5190,0,235,0,0,0,0,2
H25872,9,2,1,0,3,5,2,1,0,21,0,9827,14,330,0,0,187,1361,674,0,0,0,0,0,0,0,0,46,0,84,161,0,0,6,72,0,525,0,0,0,1,21,0,0,0,1,0,0,0,0,0,13,0,0,0,2333,66,29,0,229,1414,0,0,0,169,0,0,0,42,0,5,0,8,0,0,0,0,6912,0,0,0,0,2,0,3,1379,0,639,0,126,0,2,0,0,1
H25873,0,0,0,0,0,0,0,1,0,9,0,9172,0,33,1,0,1,22,589,0,0,0,0,0,0,0,0,0,0,249,4,0,0,0,2,0,18,0,0,0,0,1,0,0,0,2,0,0,0,0,0,3,0,0,0,1785,29,28,0,169,3007,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,142,0,0,0,0,2,2,0,32,0,5,0,5,0,0,0,0,0
H25874,13,0,0,1,0,0,0,86,50,6,24,5692,776,59,1430,0,3,792,506,0,46,0,0,2,0,6,0,253,0,539,113,2,0,0,6,0,32,43,948,0,1,1643,978,68,4,1187,0,2,0,23,0,280,0,0,4,1660,277,48,0,1498,2050,112,21,0,801,12,25,0,42,0,0,0,1,31,0,908,0,259,2,0,0,0,2,1,62,242,0,7275,0,14,0,0,0,0,3
H25876,0,1,2,0,1,0,0,13,0,20,0,15204,1,0,2200,0,0,514,1505,0,1,0,0,0,0,1,0,86,0,150,85,0,0,0,0,0,5,0,0,0,1,6,0,0,0,271,0,0,0,0,0,2,0,0,0,3531,199,114,0,363,3855,1,0,0,1,0,0,0,1,0,0,0,0,0,0,889,0,38,0,0,0,0,1,0,2,1911,0,48,0,538,0,0,0,0,1
H25877,3,0,0,0,0,0,2,31,53,4,9,6183,1273,176,1273,0,2,1814,1515,0,3,0,0,0,0,3,0,0,0,490,1093,0,0,1,1,0,59,50,334,1,0,1130,0,113,0,285,0,0,0,4,0,0,0,0,3,2962,117,28,0,634,3822,10,0,1,1050,0,0,0,4,0,5,0,0,1,0,56,0,44,0,0,0,1,0,0,0,57,0,111,0,174,0,1,0,0,1
H25880,0,0,1,0,0,1,0,29,19,18,0,3617,1122,126,0,0,0,2220,880,0,19,0,0,0,0,0,0,154,0,232,31,0,1,0,1,0,6,273,520,0,1,890,27,25,0,67,3,0,0,5,1,0,1,2,2,1397,113,19,0,730,1133,340,6,1,282,4,52,0,27,0,0,0,0,5,0,193,0,12,0,0,0,1,6,0,51,1174,0,182,0,1,0,1,0,0,0
H25881,2,5,7,0,0,0,2,100,0,127,0,2923,257,13,618,0,1411,621,626,0,2,0,3,0,0,0,0,0,3,219,435,0,0,0,10,0,36,301,17,0,0,96,87,0,84,620,0,2,0,0,0,8,0,0,0,2887,89,145,0,1527,8267,47,0,1,288,0,0,0,123,0,0,0,0,0,0,585,0,15,1,5,0,3,11,2,0,167,0,101,0,6,0,0,0,0,0
H25882,3,0,1,0,0,0,3,12,0,32,0,3405,2,12,0,0,5,23,1,0,7,0,0,0,0,0,0,33,0,50,156,0,11,0,24,0,309,0,0,0,3,2,0,0,0,1,0,0,0,0,0,2,0,0,0,6789,69,33,0,108,2377,0,0,0,22,0,0,0,31,0,0,0,0,0,0,0,0,5335,0,0,0,2,5,0,0,129,0,1529,0,0,1,0,0,2,1
H25883,2,10,6,0,1,0,0,53,0,48,0,6110,2,16,461,0,3,100,919,0,0,0,0,0,0,0,0,135,0,546,12,0,0,0,2,0,135,0,0,0,9,43,0,0,0,262,0,0,0,0,0,4,0,0,0,5212,293,37,0,226,2813,0,0,1,626,0,0,0,65,0,0,0,6,0,0,0,0,10391,0,2,0,4,10,1,0,33,0,69,0,87,0,0,0,0,0
H25884,1,9,0,0,0,0,0,3,26,7,0,6714,264,82,0,0,3,2659,626,0,0,0,112,0,0,1087,0,64,0,133,3,0,0,0,0,0,2,0,0,0,2,110,0,0,0,896,0,0,0,53,5,3,0,0,2,1474,28,20,0,1230,1636,11,3,1,341,1,5,0,30,0,0,0,0,0,0,0,0,1085,0,1,2,0,0,0,4,582,0,266,0,4,0,0,0,0,1
H25886,4,3,7,0,1,0,5,104,0,81,0,4807,1396,148,7,103,3097,3457,1646,0,0,95,13,0,0,0,0,209,0,202,56,0,0,0,2,0,49,0,1575,0,1,243,0,0,14,1876,1,0,0,7,6,7,0,16,1,2722,98,15,1,1074,2358,169,69,2,153,0,18,0,37,5,91,2,2,15,1,6,0,2375,15,0,0,0,3,0,1,1442,0,185,0,44,0,0,0,0,0
H25887,9,1,12,0,11,2,0,8,0,240,0,5657,18,48,0,0,28,88,49,0,0,0,0,0,0,0,0,11,7,1403,84,0,1,0,22,0,297,0,0,0,11,0,1,0,0,0,0,0,0,0,0,0,0,0,2,9944,189,276,0,186,1594,0,0,0,1828,0,0,2,2,0,0,0,0,0,0,0,0,1213,0,14,0,0,6,0,0,10,0,456,0,1,0,0,0,0,3
H25888,8,3,13,0,0,0,0,0,0,65,0,12440,14,89,1,0,4,1085,2438,0,9,0,0,0,0,0,0,47,0,63,30,0,6,243,15,3,186,0,0,4,17,10,0,0,0,0,0,0,0,0,0,4,0,0,0,3242,445,133,0,550,1145,0,0,5,7,0,0,0,5,0,0,0,0,0,0,0,0,3266,0,0,0,0,29,0,8,23,0,4124,0,2,2,7,0,0,1
H25889,4,2,0,0,1,0,13,164,0,38,0,7789,304,164,2,10,132,943,660,0,1,3,3,0,0,530,0,179,0,469,15,0,0,0,3,0,74,0,105,0,7,124,0,39,0,222,57,0,0,9,0,48,0,0,11,3468,62,11,1,3142,3142,100,12,0,218,0,15,0,19,0,2,0,0,0,0,0,0,2091,5,0,2,1,8,0,0,2625,0,1394,0,90,0,0,0,5,0
H25895,18,0,0,0,0,0,0,61,0,58,0,5614,260,109,0,0,0,682,396,0,0,0,0,0,0,22,6,26,2,840,36,0,0,10,0,8,90,0,0,0,2,193,0,0,0,108,0,0,0,1,7,0,0,0,1,2291,17,11,4,1221,983,8,0,22,599,0,0,0,228,0,0,0,2,0,0,205,110,2,0,0,4,0,0,1,0,398,0,7660,0,0,0,0,0,1,0
H25896,0,0,0,0,0,0,0,915,0,162,0,1560,88,0,0,0,0,568,819,0,1,0,0,0,0,0,0,11,0,132,283,0,0,14,141,0,38,0,0,0,0,16,0,0,0,0,0,0,0,0,0,6,0,0,0,1705,0,3,0,111,111,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,182,5,0,0,0,1,2,0,0,0,17629,1,1,0,0,0,0,4
H25897,1,0,1,0,0,1,0,76,0,1,0,3428,442,224,0,0,9148,1642,1170,0,11,0,0,0,0,0,0,0,0,51,296,0,1,1,5,0,8,0,0,0,2,158,0,0,0,0,0,0,0,0,0,3,0,0,0,1612,38,27,0,2172,728,6,0,0,184,0,0,0,10,0,0,1,0,0,0,70,0,10,0,0,0,0,3,0,0,23,0,131,0,1,4,0,0,0,2
H25898,5,0,0,0,0,2,4,0,43,88,0,4891,282,288,0,43,368,2803,944,0,0,0,0,0,0,0,0,50,0,25,39,0,3,0,15,0,92,0,1,0,0,173,0,0,0,58,0,0,0,2,6,152,0,0,2,3481,89,16,1,1047,2440,47,22,5,268,0,10,0,185,5,6,0,2,16,0,108,0,3,6,0,0,3,1,0,0,34,0,758,0,0,11,0,2,0,0
H25900,4,0,0,0,1,0,5,91,11,45,0,1543,16,19,3822,0,7406,959,176,0,0,0,1,1,0,16,2,1,0,137,14,0,0,0,50,0,16,0,290,0,2,222,212,40,0,1546,0,0,0,5,0,2,1,0,2,2547,14,149,1,1156,2378,132,2,0,1086,0,0,0,93,0,0,0,2,0,0,133,0,4320,0,1,0,122,1,0,11,64,0,4,0,11,1,0,0,0,0
