Bacteria;Bacteroidota;Bacteroidia,Bacteria;Bdellovibrionota;Bdellovibrionia,Bacteria;Campilobacterota;Campylobacteria,Bacteria;Dependentiae;Babeliae,Bacteria;Elusimicrobiota;Elusimicrobia,Bacteria;Fibrobacterota;Fibrobacteria,Bacteria;Firmicutes;uncultured,Bacteria;Fusobacteriota;Fusobacteriia,Bacteria;Myxococcota;Polyangia,Bacteria;Myxococcota;bacteriap25,Bacteria;Patescibacteria;Saccharimonadia,Bacteria;Spirochaetota;Brachyspirae,Bacteria;Acidobacteriota;Subgroup 19,Bacteria;Acidobacteriota;Vicinamibacteria,Bacteria;Chloroflexi;Chloroflexia,Bacteria;SAR324 clade(Marine group B);uncultured delta proteobacterium,label
-0.08613009157035023,-0.4072434336912665,-1.055372547930385,-0.08059871619088706,-0.14716322639924934,-0.26318332495496927,0.21877868694377145,-0.40785059366756454,-0.2661980629785673,-0.08037136859751626,2.4673921331555246,0.050500119321778246,-0.3677327447894142,-0.17757379517071833,2.697987109368908,-0.25738639662215457,1
-0.10925133830010936,-0.6051689140483497,1.6332963112629513,-0.08059871619088706,-0.19656685457198955,-0.365661893825894,-0.36497415697578905,-0.5930107887996185,-0.2661980629785673,-0.08037136859751626,-0.6021339040873466,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,7.695111730574476,-0.25738639662215457,1
-0.17861507848938674,-0.5721813339888359,-0.8377458179999608,-0.08059871619088706,-0.13069535034166926,0.02616792832764169,-0.49974995521784055,-0.15935950761809098,0.14285781994878302,-0.08037136859751626,-0.09445148062478526,-0.08009916098081536,-0.3677327447894142,-0.17757379517071833,-0.029727239242798246,-0.25738639662215457,1
-0.1901757018542663,-0.6687878184488407,1.5985220930412645,-0.03700607721882664,-0.19656685457198955,4.583450167528764,-0.6800022497992345,-0.7117880018857026,-0.2661980629785673,-0.08037136859751626,-0.17819738466604537,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.4120879025592057,-0.25738639662215457,0
-0.039887598110831965,-0.2493743005493072,-1.1972329348479949,0.0937718396973546,0.24806579898267236,-0.3536055916057852,0.911675122077754,3.0796722025559577,-0.2661980629785673,-0.08037136859751626,-0.21334462936729962,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,0.35671898741514213,-0.25738639662215457,0
-0.17861507848938674,-0.6994191427898179,0.9656773799737451,-0.08059871619088706,-0.19656685457198955,0.5988422837828092,0.3287491235461816,0.24275349856841635,0.6882656638519168,-0.08037136859751626,0.14940964927774422,-0.14539880113211218,-0.17889193761322703,10.373125533103726,-0.4168944476668915,-0.003034024321675675,0
-0.2017363252191459,-0.3459807850093121,-0.15101258133062212,-0.08059871619088706,0.2974694271554126,-0.2571551738449149,0.40729943540504593,-0.3498608622251081,-0.2661980629785673,-0.08037136859751626,-0.7223288026336111,-0.14539880113211218,-0.3677327447894142,0.11148646039844454,-0.4613549899129854,-0.25738639662215457,0
-0.16705445512450717,-0.21403046477125665,-0.9885876255178739,-0.08059871619088706,-0.19656685457198955,-0.31140853383540446,-0.7180371376466846,-1.0091125459919816,-0.2661980629785673,-0.08037136859751626,-0.7106130543998597,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.2669302403070937,-0.25738639662215457,0
-0.01676635138107284,-0.44729978090639044,-1.4724328737547219,-0.08059871619088706,-0.19656685457198955,-0.3415492893856764,-0.18306817161841893,1.3621079199642536,-0.2661980629785673,-0.08037136859751626,1.4233887905478981,-0.14539880113211218,-0.3677327447894142,0.11148646039844454,-0.494039496645249,-0.25738639662215457,0
-0.16705445512450717,-0.12213649174832512,-0.4001894297800602,-0.08059871619088706,-0.19656685457198955,-0.15467660497399016,-0.670080105143378,-1.137554714318475,-0.2661980629785673,-0.08037136859751626,-0.015044742596025661,-0.14539880113211218,0.5764712910915217,1.9903781215980034,-0.5363370935928843,-0.25738639662215457,1
-0.1901757018542663,-0.5721813339888359,2.227912413570206,-0.08059871619088706,-0.07305778414013901,-0.3536055916057852,-0.5741660401367646,0.04335021150312745,-0.2661980629785673,-0.08037136859751626,-0.2124767961647995,-0.14539880113211218,-0.3677327447894142,0.40054671596760744,0.43939156326733836,-0.25738639662215457,0
-0.13237258502986848,0.031020129956560717,-0.02273947173141969,-0.08059871619088706,-0.15539716442803936,-0.20892996496447971,-0.35587885770792055,-0.44651041462920216,1.2336735077550505,-0.08037136859751626,-0.6299045665673499,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.35489001577774437,-0.25738639662215457,1
-0.1901757018542663,-0.7159129328195749,0.9857128566974985,-0.08059871619088706,-0.19656685457198955,-0.365661893825894,-0.43690970573074905,-0.15071191608719836,-0.2661980629785673,-0.08037136859751626,0.8888035378078335,0.9646950814399335,-0.3677327447894142,-0.17757379517071833,-0.012183349599744984,-0.003034024321675675,1
-0.01676635138107284,-0.5226999638995651,0.6031964562589434,-0.08059871619088706,-0.14716322639924934,0.20098431051921917,-0.5485338331091353,-0.604201789604303,-0.2661980629785673,-0.08037136859751626,-0.22289079459480077,0.11579975947307505,-0.17889193761322703,-0.17757379517071833,0.5504227552548809,-0.003034024321675675,1
-0.1901757018542663,-0.4143122008468766,0.39593290394425357,-0.08059871619088706,-0.19656685457198955,-0.19687366274437093,-0.3972211271073228,0.9704228918002933,-0.2661980629785673,-0.08037136859751626,0.4679044345952827,-0.14539880113211218,-0.3677327447894142,-0.0330436673861369,-0.046309819864314344,1.0143754648802399,0
-0.08613009157035023,-0.27764936917174765,0.45304552724874586,-0.08059871619088706,-0.19656685457198955,-0.2511270227348605,-0.49230834672594814,-0.38648595576771216,0.14285781994878302,-0.08037136859751626,-0.27452687014355703,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,3.712408454346001,0.2513183479788032,1
-0.0976907149352298,-0.27764936917174765,-0.44924180382787016,-0.08059871619088706,-0.1883329165431995,2.3892031634689648,0.6809852588290891,0.12194155806329872,-0.2661980629785673,-0.08037136859751626,-0.45937534227607935,-0.14539880113211218,0.7653120982677089,-0.17757379517071833,-0.522878767291364,-0.25738639662215457,0
-0.039887598110831965,-0.7253379556937217,0.04335457217337582,-0.08059871619088706,-0.19656685457198955,-0.365661893825894,-0.66925325975539,-1.3138129769922573,-0.2661980629785673,-0.08037136859751626,-0.456337926067329,0.18109939962437185,-0.3677327447894142,0.40054671596760744,-0.3630611424608102,-0.25738639662215457,0
-0.17861507848938674,-0.09386142312588466,0.6460309237373125,-0.08059871619088706,-0.1883329165431995,0.32757548383036145,-0.2979996805487573,0.2664072048146815,-0.2661980629785673,-0.08037136859751626,0.3064874589302632,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.13835515867649792,-0.25738639662215457,2
-0.16705445512450717,-0.7135566771010382,0.5380235836977687,-0.08059871619088706,-0.19656685457198955,-0.365661893825894,-0.5898761025085375,1.2631692992137469,-0.2661980629785673,-0.08037136859751626,-0.7114808876023598,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.5485937836174831,-0.25738639662215457,1
-0.17861507848938674,1.0489226003644174,1.2883176430769456,-0.08059871619088706,-0.19656685457198955,-0.29935223161529567,-0.45758084043045016,0.17662485744982565,-0.2661980629785673,-0.08037136859751626,-0.41164451613857356,-0.14539880113211218,-0.17889193761322703,-0.17757379517071833,-0.38276797740232216,-0.25738639662215457,0
0.15664299909212065,-0.39781841081711966,-0.11094162788311543,-0.08059871619088706,-0.19656685457198955,-0.365661893825894,1.0952347982111001,0.9681338234538805,-0.2661980629785673,-0.08037136859751626,0.11426240457648996,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.16238788421492703,-0.25738639662215457,1
-0.17861507848938674,-0.6216627040781066,0.7365360082480604,-0.08059871619088706,0.9561844694586153,1.0208128614866168,-0.32280504218839867,0.20714576873532906,-0.2661980629785673,-0.08037136859751626,0.1359582346389926,-0.14539880113211218,0.00994886956296015,0.40054671596760744,2.5797460997198365,-0.25738639662215457,0
-0.2017363252191459,1.7982119188590895,-1.0176045228419304,-0.08059871619088706,-0.19656685457198955,-0.29935223161529567,-0.23598627644965386,-1.4089364838320761,-0.2661980629785673,-0.08037136859751626,-0.6524682298323526,0.18109939962437185,-0.3677327447894142,-0.17757379517071833,3.6686688938660605,-0.25738639662215457,4
0.07571863553796368,1.2115042449434499,-1.1919361996221751,-0.08059871619088706,-0.17186504048561943,0.02616792832764169,-0.44848554116258166,1.1052235833112667,-0.2661980629785673,0.13018487309285187,-0.5535352447473407,0.18109939962437185,0.00994886956296015,-0.17757379517071833,-0.1962740272241121,-0.25738639662215457,1
-0.12081196166498892,-0.6240189597966433,-0.2935638467559476,-0.08059871619088706,-0.08952566019771908,0.9725876526061816,-0.34016879533614763,-1.2097875376941665,-0.12984610200278385,-0.08037136859751626,-0.45937534227607935,-0.14539880113211218,-0.17889193761322703,-0.17757379517071833,-0.5207158219929053,-0.25738639662215457,0
-0.13237258502986848,-0.6805690970415242,-0.5512615301338786,-0.08059871619088706,-0.19656685457198955,-0.31743668494545885,-0.507191563709733,-1.0426855484060353,-0.2661980629785673,-0.08037136859751626,-0.6910868073436074,0.24639903977566865,-0.3677327447894142,0.11148646039844454,-0.5159092768852195,-0.25738639662215457,1
-0.17861507848938674,2.1752128338249626,-0.9938843607436938,-0.08059871619088706,-0.12246141231287923,-0.365661893825894,1.2961582274921954,2.2482317109533696,-0.2661980629785673,-0.08037136859751626,-0.6702588104836048,-0.14539880113211218,1.142993712620083,-0.17757379517071833,-0.49764440547601335,-0.25738639662215457,1
-0.1554938317596276,-0.6947066313527445,0.2683506728527668,-0.08059871619088706,-0.19656685457198955,-0.365661893825894,0.05340960934616224,0.7043822817616553,-0.2661980629785673,-0.08037136859751626,5.014048665892082,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,0.6773155460977867,-0.25738639662215457,1
-0.16705445512450717,-0.7088441656639647,-0.18279299268554122,-0.08059871619088706,-0.1636311024568294,0.02616792832764169,-0.6626384966514856,-1.2301348118845021,0.14285781994878302,-0.08037136859751626,-0.5292359150773378,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,0.8361718619068033,-0.25738639662215457,0
-0.16705445512450717,-0.18811165186735287,-0.4757254799569694,-0.08059871619088706,-0.19656685457198955,0.08644943942818564,0.002972040678891433,-0.7390024811152764,-0.2661980629785673,-0.08037136859751626,-0.6581091456486033,-0.14539880113211218,0.00994886956296015,0.40054671596760744,-0.5565245830451647,-0.25738639662215457,1
-0.1554938317596276,1.0159350203049036,0.5359509481746217,-0.08059871619088706,-0.19656685457198955,-0.2390707205147517,-0.1466869745469449,0.7239665331698534,-0.2661980629785673,-0.08037136859751626,-0.6112461527135977,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.5385000388913429,0.2513183479788032,1
-0.17861507848938674,0.5187650636936587,-0.035175284870301075,-0.08059871619088706,-0.19656685457198955,-0.3475774404957308,0.4759276026080537,-0.7646909147805752,-0.2661980629785673,0.13018487309285187,0.27394371383650923,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,0.8193489540299028,-0.25738639662215457,2
-0.08613009157035023,0.6860592197097648,-0.04622934099375119,0.31173503455765667,-0.19656685457198955,-0.22701441829464292,0.6148376277900455,0.022494255458033456,-0.2661980629785673,-0.08037136859751626,-0.6754658096986055,-0.14539880113211218,-0.17889193761322703,-0.17757379517071833,-0.4253059016053417,-0.25738639662215457,0
-0.2017363252191459,-0.6994191427898179,-0.3702513611123828,-0.08059871619088706,-0.19656685457198955,-0.365661893825894,-0.6675995689794139,-1.4379313495533044,-0.2661980629785673,-0.08037136859751626,0.2591905493940075,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.5034122596052364,-0.25738639662215457,1
-0.17861507848938674,-0.6287314712337168,0.825659335743377,-0.08059871619088706,0.0916209764356617,0.12261834608851202,-0.6378331350118442,0.3994275098340005,-0.2661980629785673,-0.08037136859751626,0.011424170080227537,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.16382984774723278,0.2513183479788032,1
-0.17861507848938674,-0.39310589938004625,0.7924971673730267,-0.03700607721882664,5.064919545824843,-0.07028248943322864,-0.292211762832841,-0.5205236244965479,0.006505858972999599,-0.08037136859751626,-0.4389812620173269,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,0.13081136735390833,-0.25738639662215457,0
-0.17861507848938674,-0.31534946066833497,2.098257546955572,0.05017920072529419,-0.18009897851440948,-0.21495811607453413,-0.11692054057937523,0.3849300769733864,-0.2661980629785673,-0.08037136859751626,-0.20119496453229815,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,0.4026214931935418,-0.25738639662215457,0
-0.12081196166498892,-0.46379357093614737,0.5094672720455226,-0.08059871619088706,-0.19656685457198955,0.7435179104241147,-0.07227088962802075,-0.5223040109882023,-0.2661980629785673,-0.08037136859751626,-0.4806372557373319,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,0.7820982294453377,-0.25738639662215457,1
-0.16705445512450717,-0.6475815169820104,-1.0627419186793519,-0.08059871619088706,0.18219429475235208,-0.31140853383540446,-0.08798095199979362,-0.510095646474001,-0.2661980629785673,-0.08037136859751626,1.0766894261491062,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.5332128392728884,-0.25738639662215457,1
-0.13237258502986848,-0.28000562489028435,1.1139859662967009,-0.08059871619088706,-0.1883329165431995,-0.31743668494545885,-0.44104393267068925,-0.4533776196684404,3.2789529223918024,-0.08037136859751626,-0.6789371425086059,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.5409033114451858,-0.25738639662215457,1
-0.16705445512450717,-0.3271307392610185,0.8146052796199269,-0.08059871619088706,-0.19656685457198955,-0.365661893825894,0.1840511806482735,0.4467349223265308,-0.2661980629785673,-0.08037136859751626,-0.41207843273982364,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.17272195619645156,2.2861373263826343,0
-0.17861507848938674,-0.5509750325220055,-1.4447977334460966,0.22454975661353585,-0.19656685457198955,-0.365661893825894,0.5081745727395875,0.05250648488877847,-0.2661980629785673,-0.08037136859751626,-0.6420542314023514,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.5668586550266893,-0.25738639662215457,1
-0.17861507848938674,-0.44023101375078033,-0.3872930309693684,-0.08059871619088706,1.6807710159921385,0.2733221238398719,-0.5468801423331592,0.3783172128615273,0.006505858972999599,-0.08037136859751626,0.13161906862649206,-0.14539880113211218,-0.17889193761322703,-0.17757379517071833,-0.3378267806454597,-0.003034024321675675,0
0.1335217523623615,1.2892606836551612,-0.4642108381617088,-0.08059871619088706,-0.19656685457198955,-0.335521138275622,0.9158093490176942,1.3710098524225256,-0.2661980629785673,-0.08037136859751626,0.48656284844903497,-0.14539880113211218,0.3876304839153345,-0.17757379517071833,-0.5180722221836781,-0.25738639662215457,0
-0.10925133830010936,0.7331843340804989,-0.7675065030488715,-0.08059871619088706,-0.19656685457198955,-0.3536055916057852,-0.27484800968509204,2.6979064705597864,-0.2661980629785673,0.13018487309285187,-0.572193658601093,0.11579975947307505,-0.3677327447894142,-0.17757379517071833,-0.27774496679938687,-0.25738639662215457,0
-0.14393320839474805,-0.5768938454259093,1.7878228041553479,-0.08059871619088706,0.12455672855082184,-0.26318332495496927,0.6876000219329935,1.1911908167654346,-0.2661980629785673,0.13018487309285187,-0.11571339408603783,-0.14539880113211218,-0.3677327447894142,0.11148646039844454,-0.1741639197287573,-0.25738639662215457,1
-0.1901757018542663,-0.5957438911742029,-0.33455597154707517,0.8784393411944421,-0.18009897851440948,-0.365661893825894,-0.6816559405752106,-0.7728298244567094,-0.2661980629785673,-0.08037136859751626,0.752119808414067,-0.14539880113211218,-0.17889193761322703,-0.17757379517071833,-0.5661376732605364,-0.25738639662215457,1
-0.07456946820547067,0.36325218627023614,0.9461024889218023,0.006586561753233778,-0.1636311024568294,-0.365661893825894,-0.18058763545445478,0.10083126109082552,-0.2661980629785673,-0.08037136859751626,-0.589116406049845,-0.14539880113211218,-0.3677327447894142,-0.0330436673861369,-0.2546735502824949,-0.25738639662215457,1
-0.1901757018542663,-0.5886751240185928,0.603887334766659,-0.08059871619088706,0.4703821257600033,-0.27523962717507805,-0.33272718684425523,2.681119969352759,0.5519137028761333,0.34074111478322,-0.031967490044777704,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.45702909931606817,-0.25738639662215457,1
-0.08613009157035023,0.05222643142339106,-0.13420120430954172,-0.08059871619088706,-0.1883329165431995,0.0020553238874241116,-0.5857418755685974,-1.158410670363569,-0.2661980629785673,-0.08037136859751626,0.43839810571027915,0.050500119321778246,-0.3677327447894142,-0.17757379517071833,-0.16791541108876573,4.066603932485987,0
-0.2017363252191459,-0.7253379556937217,0.8945168936790351,-0.08059871619088706,-0.19656685457198955,-0.2933240805052413,-0.26409901964124743,0.1176177622978524,-0.2661980629785673,-0.08037136859751626,-0.7127826374061099,-0.14539880113211218,-0.3677327447894142,0.6896069715367704,-0.24001358770405312,-0.25738639662215457,0
-0.1901757018542663,-0.48499987240297776,0.6589273225480043,2.4913669831606775,-0.19656685457198955,1.3644174747597173,0.31634644272636087,-0.5474837627987426,-0.2661980629785673,-0.08037136859751626,-0.7041043053811089,-0.14539880113211218,-0.17889193761322703,-0.17757379517071833,0.08442820706474011,-0.25738639662215457,1
-0.2017363252191459,-0.7371192342864052,-0.7283567209449857,-0.08059871619088706,-0.18009897851440948,-0.05219803610306545,-0.6750411774713063,-1.41402330237966,-0.2661980629785673,-0.08037136859751626,-0.34612310934981566,-0.14539880113211218,-0.3677327447894142,0.11148646039844454,-0.4892329515375632,-0.003034024321675675,0
-0.0976907149352298,-0.6593627955746939,0.7351542512326291,-0.08059871619088706,-0.19656685457198955,-0.365661893825894,-0.6709069505313661,0.3732303943139434,-0.2661980629785673,0.13018487309285187,-0.5075400850148352,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.2022822086087194,-0.25738639662215457,1
-0.14393320839474805,1.6780428772137175,-0.058665154132632576,-0.08059871619088706,0.9314826553722453,-0.26921147606502366,0.2750041733269586,0.17001199333796657,-0.2661980629785673,-0.08037136859751626,-0.6064730700998471,-0.08009916098081536,1.5206753269724576,0.11148646039844454,-0.4553468085283781,-0.003034024321675675,1
-0.2017363252191459,-0.4237372237210234,0.21146834238417972,-0.03700607721882664,-0.19656685457198955,-0.32949298716556763,-0.44435131422264146,-0.6515092020968334,1.5063774297066173,0.34074111478322,-0.4797694225348318,-0.14539880113211218,-0.3677327447894142,0.11148646039844454,-0.42146066551919303,-0.003034024321675675,0
-0.1901757018542663,-0.6947066313527445,0.020785874254665156,-0.08059871619088706,-0.09775959822650912,-0.32346483605551324,-0.5832613394046332,-0.6675326805217227,-0.2661980629785673,-0.08037136859751626,0.09386832431773749,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.5485937836174831,-0.25738639662215457,0
0.08727925890284324,-0.07029886594051761,2.00268602005491,0.006586561753233778,0.17396035672356205,-0.17276105830415336,-0.003642722425012935,0.33991173282726883,0.14285781994878302,-0.08037136859751626,-0.5018991691985845,0.11579975947307505,-0.3677327447894142,-0.17757379517071833,3.7241844898598315,2.540489698683113,1
-0.17861507848938674,-0.5933876354556662,-0.37716014618953914,-0.08059871619088706,-0.06482384611134898,-0.016029129442739074,-0.5915297932845136,-0.9384057681805653,-0.2661980629785673,0.13018487309285187,-0.1560676380022927,-0.14539880113211218,-0.17889193761322703,-0.17757379517071833,-0.5190335312052153,-0.25738639662215457,0
-0.07456946820547067,0.5823839680941497,-0.36080935484026916,-0.08059871619088706,-0.19656685457198955,-0.365661893825894,-0.5923566386725017,0.12830008124777859,-0.2661980629785673,-0.08037136859751626,6.07020167333471,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,0.6794784913962453,-0.25738639662215457,1
0.2028854925516389,0.6153715481536636,2.9724491520517526,-0.08059871619088706,0.5362536299903236,-0.17878920941420776,-0.16735810924664604,0.3793345765710441,1.7790813516581843,-0.08037136859751626,-0.6620143950598538,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.5291272759313556,-0.25738639662215457,1
0.029476142078445424,0.8415720971331874,0.27019301554000846,-0.08059871619088706,-0.19656685457198955,0.9183342926156921,-0.6146814641481789,-0.13570580137182586,-0.2661980629785673,-0.08037136859751626,-0.012007326387275294,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.19747566350103357,-0.25738639662215457,0
0.5034617000385077,1.9089559376303147,-1.4496338830001059,-0.08059871619088706,0.5444875680191136,-0.3475774404957308,1.1770924916219168,2.2914696686078324,-0.2661980629785673,-0.08037136859751626,-0.721027052829861,-0.14539880113211218,9.074307614019945,0.11148646039844454,-0.1164853784365274,-0.25738639662215457,0
-0.12081196166498892,-0.2611555791419907,-1.4740449236060582,-0.08059871619088706,-0.15539716442803936,-0.31140853383540446,-0.37076207469170536,-0.16978748564063798,-0.2661980629785673,-0.08037136859751626,-0.6516003966298526,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,0.15268114759387882,-0.25738639662215457,0
-0.14393320839474805,-0.7324067228493318,-0.4322001339708845,-0.08059871619088706,-0.19656685457198955,-0.3536055916057852,-0.5609365139289559,-1.0846518014236024,-0.2661980629785673,-0.08037136859751626,0.7816261372990706,-0.14539880113211218,-0.3677327447894142,-0.17757379517071833,-0.1571006845964726,-0.25738639662215457,0
