Bacteria;Abditibacteriota;Abditibacteria,Bacteria;Acidobacteriota;Aminicenantia,Bacteria;Acidobacteriota;Blastocatellia,Bacteria;Actinobacteriota;Acidimicrobiia,Bacteria;Actinobacteriota;Actinobacteria,Bacteria;Actinobacteriota;Coriobacteriia,Bacteria;Actinobacteriota;Thermoleophilia,Bacteria;Bacteroidota;Bacteroidia,Bacteria;Bdellovibrionota;Bdellovibrionia,Bacteria;Bdellovibrionota;Oligoflexia,Bacteria;Campilobacterota;Campylobacteria,Bacteria;Chloroflexi;Anaerolineae,Bacteria;Cyanobacteria;Vampirivibrionia,Bacteria;Dependentiae;Babeliae,Bacteria;Desulfobacterota;Desulfovibrionia,Bacteria;Desulfobacterota;Desulfuromonadia,Bacteria;Elusimicrobiota;Elusimicrobia,Bacteria;Elusimicrobiota;Lineage IIa,Bacteria;Fibrobacterota;Fibrobacteria,Bacteria;Firmicutes;Bacilli,Bacteria;Firmicutes;Clostridia,Bacteria;Firmicutes;Incertae Sedis,Bacteria;Firmicutes;Limnochordia,Bacteria;Firmicutes;Moorellia,Bacteria;Firmicutes;Negativicutes,Bacteria;Firmicutes;uncultured,Bacteria;Fusobacteriota;Fusobacteriia,Bacteria;Myxococcota;Polyangia,Bacteria;Myxococcota;bacteriap25,Bacteria;Nitrospirota;Nitrospiria,Bacteria;Patescibacteria;Saccharimonadia,Bacteria;Proteobacteria;Alphaproteobacteria,Bacteria;Proteobacteria;Gammaproteobacteria,Bacteria;Spirochaetota;Brachyspirae,Bacteria;Spirochaetota;Spirochaetia,Bacteria;Synergistota;Synergistia,Bacteria;Verrucomicrobiota;Lentisphaeria,Bacteria;Verrucomicrobiota;Verrucomicrobiae,label
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.049086814760985906,0.1550698878830155,-0.04224187794666993,-1.1467981423258071,-0.038654145438728485,-0.09809100444047718,0.017909130179522233,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.34727164503823676,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.04216123496762475,0.6068516300727812,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,0.7511396806253401,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,0.4672785050598417,0.7848427944315681,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,0.12245599127652008,-0.21757643883409275,-0.04224187794666993,-0.7260787167509006,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.0030228119213241583,-0.027863910628767637,-0.31497488093619586,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.2951562887657456,-0.65420587823291,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,-0.6982304536400862,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,0.38226685081373,-0.18212526100176038,0.8409095391929883,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.10186921661868005,0.22959915322643723,-0.04224187794666993,-1.1328516420305064,-0.038654145438728485,-0.09809100444047718,-0.031207611951124915,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,0.976895683145441,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.1160999302677798,-0.24681059832790886,-0.2994549292431424,0.1530283599902756,-0.03739497412081711,-0.6269427855998736,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.18212526100176038,-0.4114969460110021,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,0.22802079499190836,0.6431163673899378,-0.04224187794666993,0.9709779275156138,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.34188885102122996,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,0.3016982395608073,-0.6158390365070363,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,0.4323132388994814,-0.08723028915096769,0.29427338606768505,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.18212526100176038,-0.18972182228805118,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,0
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.07547801568983298,0.42674108090903645,-0.04224187794666993,-0.9717695636197824,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.23423297068109353,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.26041401025121497,-0.4691868322785322,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,1.5492991540817078,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.18212526100176038,-0.5732183564561653,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,0
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.1810428194052213,0.4219327412094607,-0.04224187794666993,-0.06710657779793955,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,0.2556012848665271,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.3138636695043391,-0.5403674202173241,1.0890249405209242,-0.08320344363543127,-0.03739497412081711,-0.7419652193089282,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.18913860419079034,-0.18212526100176038,-0.00906231139014172,-0.042676800786791494,0.6753279437108956,-0.03432615758093915,-0.03918803224232762,0.8561745000801689,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.11506481708310358,-0.2969140438770899,-0.04224187794666993,-0.5222273707679213,-0.038654145438728485,1.658010450056399,-0.031207611951124915,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.32035767495320266,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.5436972042927728,-0.8394773376196948,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,-0.665866727045143,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,0.3049275635444411,0.2012502778482523,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.022695613832138813,1.6552718741505996,-0.04224187794666993,-0.825098868847536,-0.038654145438728485,1.658010450056399,-0.08032435408177206,-0.0393045321389722,-0.10104556831344579,-0.027863910628767637,-0.3042092929021822,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,0.7854176558015806,0.2895679455371017,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,-0.7367170474286673,-0.08723028915096769,0.07110115937152146,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.019774319486359868,-0.4860034201606227,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,0
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.16784721894079774,-0.33538076147369467,-0.04224187794666993,-0.7130619831419532,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.26652973478313446,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.7049370097063641,-1.061601158137911,-0.2994549292431424,0.1530283599902756,-0.03739497412081711,-0.2315805039535413,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.019774319486359868,-0.5036955929520042,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,0
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.20743402033406835,-0.6671562007444104,-0.04224187794666993,-1.331589271238542,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,0.1766855747975655,-0.027863910628767637,-0.3526544390552436,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.34237015443933866,-0.4088600219332439,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,-0.09731477335019613,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.019774319486359868,-0.5597623377134243,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.12826041754752715,-0.2824890247783632,-0.04224187794666993,0.13302570143962636,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.10104556831344579,-0.027863910628767637,0.48706142759782045,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.13302565569793576,-0.5653563500256236,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,-0.5661514613201831,-0.08723028915096769,-0.07768032509258761,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.18212526100176038,-0.5428177215188619,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,0
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,0.17523839313421427,-0.10938879559364191,-0.04224187794666993,-0.21377727257018597,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.3526544390552436,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.36909498406590063,-1.1300051983202255,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,-0.3881509650479959,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,0.5727353358152368,-0.18212526100176038,-0.39903766939735313,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,0.5817131893108732,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,0.14884719220536718,0.030053055694050135,-0.04224187794666993,-0.9025019454864553,-0.038654145438728485,-0.09809100444047718,0.3617263250940522,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.3042092929021822,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.5205356852830858,-0.7324540422790998,-0.14517938815824608,-0.08320344363543127,-0.03739497412081711,-0.7078521020872315,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,0.7632038208167436,-0.18212526100176038,-0.5350929700183995,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,0.03279056777228205,0
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.1810428194052213,0.05890309389150372,-0.04224187794666993,-1.008495347730741,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,0.24203407905897995,-0.027863910628767637,-0.34188885102122996,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.29782877172840183,-0.7488609153855589,0.009096152926650202,-0.08320344363543127,-0.03739497412081711,-0.5176058714277685,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.18212526100176038,-0.5958942398930063,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,0
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.1546516184763742,0.9556584478623513,-0.04224187794666993,-0.7307275501826676,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.20731900059605943,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.20696435099809082,-0.923026183746433,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,-0.73321826617516,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,1.334609275821264,-0.18212526100176038,-0.5602607087779703,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.12826041754752715,-0.02043451115149352,-0.04224187794666993,-1.2474453861235608,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,0.2179217267474794,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.26843145913918354,-0.8306428674854476,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,0.11479884014368787,-0.08723028915096769,-0.15207106732464215,0.7015524369505001,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.18212526100176038,-0.2081615516762516,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,0.06967358941882594,-0.05409288904852262,-0.04224187794666993,0.4684390335416097,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.12657709034095713,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.10808248137981112,-0.8001008421641927,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,-0.6540583403145557,-0.08723028915096769,-0.15207106732464215,0.7015524369505001,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.18212526100176038,0.1940238974123359,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,0.927387619606356,-0.5926269354009888,-0.04224187794666993,-1.0354585816349893,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.15349106042599123,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,0.8344131767836112,-0.49038956060072547,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,2.6229876512517802,-0.08723028915096769,0.07110115937152146,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,1.5250777608227708,-0.18212526100176038,-0.30160612627861855,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.06228241522540944,-0.19834308003579032,-0.04224187794666993,-0.5394280544654587,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.20193620657905262,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,0.9983254651598584,-0.2647319520288104,-0.2994549292431424,0.8617237708673962,-0.03739497412081711,0.3859543872905088,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.18212526100176038,-0.5256239197920264,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,2.5188005016166524,-0.11506481708310358,-0.5132893303579915,-0.04224187794666993,0.0704988917823612,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.34727164503823676,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.20161938507277838,-0.9520537284732453,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,-0.5088589182940001,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.18212526100176038,0.029810631644442972,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,1
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.10186921661868005,0.3474034758660392,-0.04224187794666993,-0.3671887758184943,-0.038654145438728485,-0.09809100444047718,-0.08032435408177206,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,-0.3526544390552436,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,0.5903263995276776,0.27568520675471325,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,-0.2844995704128402,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,0.7632038208167436,-0.18212526100176038,-0.3556793867818549,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,0
-0.027863910628767637,-0.028865575102582256,-0.05900628065843186,-0.0806661489709096,-0.12826041754752715,-0.3858683283192384,-0.04224187794666993,-0.23562678969949052,-0.038654145438728485,-0.09809100444047718,-0.031207611951124915,-0.0393045321389722,-0.21540545077092102,-0.027863910628767637,0.04028952418625428,-0.057387226115141333,-0.038032602714780726,-0.027863910628767637,-0.07716144357727883,-0.6336707973688652,-1.0128853656833476,-0.2994549292431424,-0.08320344363543127,-0.03739497412081711,-0.3724064494072128,-0.08723028915096769,-0.15207106732464215,-0.13113733397877672,-0.027863910628767637,-0.027863910628767637,-0.37960708919229713,-0.019774319486359868,-0.43641549923830003,-0.042676800786791494,-0.053122030718681316,-0.03432615758093915,-0.03918803224232762,-0.24167074299701358,2
